,Model,train_data,test_data,Balanced Accuracy,Balanced Accuracy Avg,Balanced Accuracy Std,ROC AUC,ROC AUC Avg,ROC AUC Std,F1 Score,F1 Score Avg,F1 Score Std,F0 Score,F0 Score Avg,F0 Score Std,AU-PR-C,AU-PR-C Avg,AU-PR-C Std,Precision 1,Precision 1 Avg,Precision 1 Std,Recall 1,Recall 1 Avg,Recall 1 Std
37,gradient_boosting_model,Merck 2025,Outter Clusters,"[0.5745147156769883, 0.5848703648694118, 0.5845217209289353, 0.5849583175262258, 0.584853111265325, 0.5850038403171991, 0.5850165915452761, 0.585117680835693, 0.5852767768456071, 0.5738224986409125, 0.5827084394695154, 0.5827138874507473]",0.582781495447653,0.003943916717857749,"[0.5784898014774166, 0.5802365317952953, 0.5796026378245136, 0.5835442903343604, 0.5801417103021891, 0.5775027426980277, 0.5805009715147993, 0.5781567834551031, 0.5780675602849472, 0.578302729467141, 0.5807920196770384, 0.5804154168065341]",0.5796460996364471,0.0016039873303397851,"[0.5399869658318592, 0.5566434846266471, 0.5567434210526315, 0.554526606772633, 0.5564398097328943, 0.5578516158397815, 0.556302290495131, 0.5577089698572666, 0.5573635615686992, 0.5392860471618977, 0.5505529591411781, 0.5504001480316418]",0.5528171566760218,0.006369634904802371,"[0.6050043968342793, 0.606641227571649, 0.6056418177383952, 0.6098850110954206, 0.6067953292247811, 0.6050256160039034, 0.6072599247298773, 0.605587410028059, 0.606533398342272, 0.604433418693982, 0.6095904176212871, 0.6097257358551178]",0.6068436419782519,0.001846928383638711,"[0.48071275405685066, 0.4818921411329753, 0.48164769280116704, 0.48453218154683675, 0.48171358884281845, 0.47832390507584366, 0.48164958631337557, 0.47916412124117647, 0.47880033636252584, 0.4800233841064403, 0.47872676150741866, 0.4797361229862462]",0.4805768813311395,0.0017235208375392514,"[0.5122317407047602, 0.5201368106028217, 0.5195702225633154, 0.5213097713097713, 0.5199145299145299, 0.5192340281308253, 0.5198222829801777, 0.5196736636355911, 0.520221843003413, 0.511944788533003, 0.51829587036069, 0.5180701907167117]",0.5183688118713009,0.0029244863823839674,"[0.5709223348754798, 0.5986615490601319, 0.5996457041629761, 0.5922645408916445, 0.5984848484848485, 0.6026750590086546, 0.5982889172976694, 0.6017516236961228, 0.6002165780665485, 0.5697124852304056, 0.5870916806473897, 0.5870337477797514]",0.5922290891001353,0.01099316725338883
38,lr_model,Merck 2025,Outter Clusters,"[0.5976186299588886, 0.5975226362443293, 0.5975226362443293, 0.5975226362443293, 0.5974867591349201, 0.5975001850863703, 0.5975177692530786, 0.5976655730983086, 0.5975464598294001, 0.5974839410091998, 0.585055314801246, 0.5851990984979245]",0.5954701366168604,0.004625870687719896,"[0.623746076524653, 0.6236134801087391, 0.6236134838696498, 0.6236136568715402, 0.6236556916943801, 0.6237551741689742, 0.623745304221493, 0.6238276611518233, 0.6236475154317721, 0.6235808991636508, 0.6232796981958139, 0.6234866208921133]",0.6236304385245502,0.0001381317228815028,"[0.5322638696076919, 0.5322365038560412, 0.5322365038560412, 0.5322365038560412, 0.5320450223569924, 0.531977192171367, 0.5319433032046015, 0.5322091409182047, 0.5322157659279066, 0.5323045267489712, 0.5123656475007826, 0.5123389158449418]",0.5288644079874653,0.007385283810361264,"[0.6637092898598943, 0.6635355029585799, 0.6635355029585799, 0.6635355029585799, 0.6636622215655129, 0.6637635162564122, 0.6638388905281795, 0.6638590269311759, 0.6636098066042969, 0.6633839318770826, 0.6579563753476796, 0.6582824553065476]",0.6627226685960435,0.002063900721961048,"[0.5170532644742925, 0.5171078139814712, 0.5171077139041157, 0.5171075173841252, 0.5169569776117999, 0.5169103847158226, 0.5167034109713116, 0.5170723183154002, 0.5170289589860724, 0.5172266407520525, 0.5149634645416729, 0.5149231084244518]",0.5166801311718824,0.0007866631629935734,"[0.5571582346609257, 0.5572182150931209, 0.5572182150931209, 0.5572182150931209, 0.5569783708167438, 0.5568340681793741, 0.5567021390949156, 0.5572182150931209, 0.5571105608784583, 0.557302886686773, 0.5435624930809255, 0.5435624930809255]",0.554840342237627,0.005046450241433009,"[0.5094989664337041, 0.5093986812321621, 0.5093986812321621, 0.5093986812321621, 0.5092483274301456, 0.5092446892210858, 0.5092929491592093, 0.5093485534343634, 0.5094506792675724, 0.5094525403702245, 0.48455541300700683, 0.48450759818433]",0.5052329800170107,0.009258297475016776
39,mlp_model,Merck 2025,Outter Clusters,"[0.5551511465746723, 0.5539531293048323, 0.5535280561378197, 0.5550100467463144, 0.5536694545334379, 0.5533192810681421, 0.5554752961171248, 0.5536697694629038, 0.5539343919671994, 0.5570621451729936, 0.5576249848943162, 0.5627079911450767]",0.5554254744270694,0.0025722134563800035,"[0.557343452608979, 0.5565740214463974, 0.5571728750125126, 0.5588724869557327, 0.557122541465012, 0.5572050036735294, 0.5590488810428906, 0.5569422590257105, 0.5567969950385648, 0.5593934861022287, 0.5644546732243949, 0.5675967143131346]",0.5590436158257572,0.003311720438962775,"[0.5540671062024944, 0.5504043354926119, 0.5504587155963303, 0.5524227587371264, 0.5510522542279954, 0.5511466442247002, 0.5524074542541529, 0.5510229909301835, 0.5505247122545701, 0.5559806600798822, 0.5553824780027786, 0.5665416477764498]",0.5534509798149396,0.004356786436806627,"[0.5319345880900956, 0.535700231734511, 0.5343959364189692, 0.534871479954382, 0.5334618924486129, 0.5321286021316725, 0.5357299046619435, 0.5335086565855797, 0.5353049260652726, 0.5340392675932054, 0.5355147996657431, 0.5274745024037382]",0.5336720656461438,0.0022433095914427205,"[0.5919443218216185, 0.5888510879354518, 0.5898551460928477, 0.5949032418747783, 0.5891031266792525, 0.5921322372497417, 0.5959620193475679, 0.5898542825536873, 0.592041934631552, 0.5942950792170556, 0.622137569092172, 0.6298966446918204]",0.5975813909322955,0.012998505751473158,"[0.48315511937893657, 0.48298409867736664, 0.4825081529795434, 0.4836301825437883, 0.48224699195393816, 0.48165036405089356, 0.48350431766182006, 0.4822417485047626, 0.4827816535549948, 0.4851419766674004, 0.484287812041116, 0.4864463160874796]",0.4833815611751701,0.001300814002443958,"[0.6493749384781967, 0.6397008168487354, 0.6406849719515796, 0.6440310993012499, 0.64275875639512, 0.6440794649881982, 0.6442128036188416, 0.6426884471560717, 0.640381964953731, 0.6510437179992122, 0.6509424652126715, 0.6782119597394908]",0.6473426172202582,0.010037259124858366
40,knn_model,Merck 2025,Outter Clusters,"[0.579435429801892, 0.579317647297044, 0.579317647297044, 0.579317647297044, 0.5795181316485967, 0.5797597614911638, 0.5798006376831112, 0.57953417576173, 0.5793895775846839, 0.5791758785608823, 0.5801064233431782, 0.5803222495837508]",0.5795829339458434,0.0003343946791380836,"[0.5839511705822273, 0.5838049289652733, 0.5838049289652733, 0.5838049289652733, 0.5840405367244368, 0.5842889442121483, 0.5843121774660827, 0.5840737398772652, 0.5838367193317691, 0.5836471625698255, 0.5847228317013976, 0.584910801085957]",0.5840999058705775,0.0003750546272617045,"[0.5774624233772777, 0.5774979009235937, 0.5774979009235937, 0.5774979009235937, 0.5774718818197079, 0.5774943358227742, 0.5774328859060402, 0.5774848891873741, 0.5774866691858757, 0.5775836727837735, 0.5775050437121723, 0.5774920154647839]",0.57749229333588,3.3585586312883373e-05,"[0.556300149898598, 0.5560652845169828, 0.5560652845169828, 0.5560652845169828, 0.5564757709251101, 0.5569731632204136, 0.5570699964825888, 0.5564857243567148, 0.5561681294932298, 0.555638998100455, 0.5571415983787117, 0.5575602886815701]",0.556500806090695,0.0005434272457177639,"[0.5082673080676846, 0.5083288395345521, 0.5083288395345521, 0.5083288395345521, 0.5082818841709519, 0.5082895711761573, 0.5081637761683444, 0.5082885492473853, 0.5082577251175704, 0.5083578353199963, 0.5078183830220656, 0.5077503571632846]",0.5082051590047582,0.00019449622814298416,"[0.5034775605827659, 0.5035507723845084, 0.5035507723845084, 0.5035507723845084, 0.5035128805620609, 0.5035855407580858, 0.503474508082803, 0.5035133948177426, 0.5034775605827659, 0.5035512923775354, 0.5029650779705689, 0.5029278290147855]",0.5034281634918866,0.00021818937956230377,"[0.676936706368737, 0.6769018797362464, 0.6769018797362464, 0.6769018797362464, 0.6768988587170406, 0.676829268292683, 0.6768610482840004, 0.6769336744735288, 0.677003347115574, 0.6771366679795195, 0.6779828283825126, 0.6780146043023485]",0.6771085535937237,0.0004050340149481127
41,gaussianNB_model,Merck 2025,Outter Clusters,"[0.5937976292298869, 0.5935381732883818, 0.5935381732883818, 0.5935381732883818, 0.5937689825788368, 0.5936973126298979, 0.593647397839576, 0.5937494825392243, 0.5937812350150724, 0.593717391205421, 0.5941720089255851, 0.5943827193738898]",0.5937773899335447,0.00024528992652674475,"[0.6321668572590924, 0.6320257421698366, 0.6319828339400585, 0.6320100140414353, 0.6322024823430097, 0.6322284289484922, 0.6321352710030328, 0.6322128472479231, 0.6321542829528642, 0.6321703673817078, 0.6326273053140035, 0.6329045769170639]",0.6322350841265434,0.0002561095321234625,"[0.5924408395350782, 0.5924099306194098, 0.5924099306194098, 0.5924099306194098, 0.5924037939247064, 0.5922244957614733, 0.5920761491253705, 0.5923944839114083, 0.5924563017479301, 0.5926204819277109, 0.5922671353251319, 0.5922516944188769]",0.5923637639613264,0.00013334253996448586,"[0.5683287574174121, 0.567807126396029, 0.567807126396029, 0.567807126396029, 0.568267315777827, 0.5682451253481894, 0.5682470946931201, 0.56821602478973, 0.5683026222537207, 0.5680830302492682, 0.5686968838526912, 0.5691042532496242]",0.5682427072349726,0.0003600420983102665,"[0.5482922043954996, 0.5483784833853934, 0.5483459338459697, 0.5483854989981276, 0.5482956111442764, 0.548173347676814, 0.5479724401057333, 0.5483201874487343, 0.5483348828693098, 0.5485918311754262, 0.5478842643836135, 0.54791263286804]",0.5482406098580782,0.00020541601695243478,"[0.5149356784650048, 0.5148565201598256, 0.5148565201598256, 0.5148565201598256, 0.5148522042268865, 0.5146237027360476, 0.5144370284387696, 0.5148169668797211, 0.514975283512649, 0.5152022112307245, 0.5141300399564112, 0.5140906449738524]",0.5147194434082953,0.0003241002019137796,"[0.6974111625159957, 0.6974707213856904, 0.6974707213856904, 0.6974707213856904, 0.6974616292798111, 0.6973839496459481, 0.697315370242895, 0.6975004920291281, 0.6973813742862768, 0.6974202441906262, 0.6984111319451298, 0.6984408920465759]",0.697594867528288,0.0003749851480642861
42,rf_model,Dreher Doyle 2018,Outter Clusters,"[0.4983080513418903, 0.5, 0.5, 0.49982497082847144, 0.5, 0.49824639368025736, 0.49994165694282383, 0.5, 0.49970828471411904, 0.49945341269697285, 0.4998829313977991, 0.5]",0.49961380846686115,0.0006177714148303534,"[0.5438801911929196, 0.5446226238993557, 0.5440395845454998, 0.5455483744380112, 0.5417493304370024, 0.5428929635547417, 0.5491609278725734, 0.5398387597549755, 0.539813726108086, 0.5425684719467098, 0.5398035571810005, 0.5395649994510284]",0.5427902925318253,0.0027739262641573044,"[0.5567433674467114, 0.5581062160138062, 0.5581062160138062, 0.5579653510485867, 0.5581062160138062, 0.5561256168099081, 0.5580592640833605, 0.5581062160138062, 0.5578714257799778, 0.5576547231270358, 0.5566963267168605, 0.5567904051103216]",0.5575276120148323,0.0006929949637891577,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.007163219062933996, 0.0, 0.0, 0.0, 0.00014725371815638345, 0.0, 0.0]",0.0006092060650908649,0.001976524867964182,"[0.43617475852136595, 0.43338722564335436, 0.4427201198597892, 0.4388357055800934, 0.4297088815711637, 0.4334457634642618, 0.44439530853372206, 0.4316079621435224, 0.42214947751529597, 0.42596638083835975, 0.4246782725334701, 0.42202765950466237]",0.4320914596424217,0.007237229616849508,"[0.38626085383502173, 0.3870647215572919, 0.3870647215572919, 0.3869816604932695, 0.3870647215572919, 0.3862284962098861, 0.387037037037037, 0.3870647215572919, 0.38692627394289847, 0.3868052417532761, 0.38574461357784906, 0.3858000993631724]",0.3866702635367982,0.0004928174139796907,"[0.9966161026837806, 1.0, 1.0, 0.9996499416569429, 1.0, 0.9928821470245041, 0.9998833138856477, 1.0, 0.9994165694282381, 0.9988331388564761, 0.9997658627955982, 1.0]",0.9989205896942656,0.0020417722206788544
43,gradient_boosting_model,Dreher Doyle 2018,Outter Clusters,"[0.4629292445014753, 0.46537549137613865, 0.4673092470929715, 0.46387703651490364, 0.47510941419030744, 0.4748028240258008, 0.47265217882149174, 0.4759732835142408, 0.4693033320501959, 0.46431195904988903, 0.4641170228732197, 0.47831046100890706]",0.46950595791829514,0.005335285871811761,"[0.4421907489088675, 0.46326001709149356, 0.4643681654554245, 0.453194388783069, 0.4695827777107596, 0.46640053387916974, 0.467660410304181, 0.4703601620828682, 0.4638829606717667, 0.45804865495414715, 0.4646200847091498, 0.46841150105225726]",0.4626650338002629,0.007733910493240863,"[0.5149629422458397, 0.5042885418957554, 0.49312965379596224, 0.5126609138492008, 0.492180421508765, 0.5042384056059979, 0.5084221001806052, 0.5071065230400957, 0.4884213831540937, 0.5096353606991905, 0.491848240134085, 0.5011132437619963]",0.5023339774892991,0.008561306331121576,"[0.11506569715524939, 0.20447058823529413, 0.2755102040816326, 0.1390728476821192, 0.3178282267026512, 0.2581881729522521, 0.22237770392396944, 0.24894562863330674, 0.3068496064667092, 0.16340747983378148, 0.2601220188574598, 0.2871873628784555]",0.23325212811690674,0.06292668848436794,"[0.35763553194760656, 0.3711274982078197, 0.37120816976779913, 0.3654743430097551, 0.376703965129215, 0.372118015290057, 0.3706028298423224, 0.3750540995794765, 0.37126193345999947, 0.36890687031840164, 0.3707519423981277, 0.3704892086437078]",0.3701112006328573,0.004608622312810696,"[0.3676250374363582, 0.3676250534416417, 0.3674216426447037, 0.3678067593626307, 0.37151352958667855, 0.3723362822010794, 0.37158558267334735, 0.37316965760211385, 0.3679914833215046, 0.367686582592516, 0.3645398080180689, 0.3728010052547407]",0.3693418686779486,0.0026598333557004156,"[0.8593932322053676, 0.802683780630105, 0.7495915985997667, 0.8457409568261377, 0.7289381563593932, 0.7808634772462077, 0.8047841306884481, 0.7910151691948658, 0.7260210035005834, 0.8301050175029171, 0.755794895808944, 0.7641067665652073]",0.7865865154273286,0.041982306405398476
44,lr_model,Dreher Doyle 2018,Outter Clusters,"[0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.4973441635060416, 0.49672275491492285, 0.49672275491492285]",0.4972405954075218,0.00023158530859065138,"[0.41395119165404093, 0.41395120885043246, 0.4139512131495303, 0.4139511873549431, 0.41395122174772603, 0.4139512045513345, 0.4139512002522367, 0.4139511830558452, 0.4139512131495303, 0.4139512088504324, 0.41362891765097176, 0.4136305662014035]",0.4138976263723689,0.0001198020394511445,"[0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5493279569892473, 0.5474555735056543, 0.5474555735056543]",0.5490158930753152,0.0006977961248769596,"[0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07643575265114998, 0.07714481811942346, 0.07714481811942346]",0.07655393022919556,0.00026425309792620517,"[0.5050939097003679, 0.5050939139488264, 0.5050939152053273, 0.5050939085870529, 0.5050939173273394, 0.5050939124563313, 0.5050939119653771, 0.5050939075328912, 0.5050939151903078, 0.5050939133357675, 0.5037866007354657, 0.5037870292904147]",0.5048760629396224,0.000487126489544738,"[0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3857479943369514, 0.3841757203589986, 0.3841757203589986]",0.3854859486739592,0.0005859519156594063,"[0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9537922987164528, 0.9521189416998361, 0.9521189416998361]",0.9535134058803502,0.0006236233399635083
45,mlp_model,Dreher Doyle 2018,Outter Clusters,"[0.45141709873316765, 0.45064916807727234, 0.4506001067723947, 0.45024076667703894, 0.45128506913852184, 0.44898146633114216, 0.4507690742159284, 0.4509533851397555, 0.450222297752595, 0.45068913679015765, 0.4571493405393668, 0.462110973734778]",0.4520889903251766,0.0035705208590312747,"[0.3925913646428606, 0.3921359096164543, 0.3928762529613261, 0.3923426059428837, 0.3919372569021372, 0.3914970077848924, 0.3919378458785452, 0.3924187171715513, 0.392241680321318, 0.3924842010302874, 0.39951081353527557, 0.4042651382856614]",0.3938532328394328,0.0037373636025953257,"[0.5042135326681005, 0.5027067190319499, 0.5028813858935832, 0.5023357870894677, 0.5041252379944997, 0.5001777461784571, 0.5032845941936851, 0.5036697247706422, 0.5021776849261712, 0.502899575671853, 0.509280661203334, 0.5153680704919171]",0.5044267266761383,0.0038778247503171164,"[0.11682683248539665, 0.12260440726637119, 0.12102269175470401, 0.12255085486085111, 0.11658291457286432, 0.1295195641406637, 0.11923847695390781, 0.11767657759377745, 0.12355838164702948, 0.12148481439820022, 0.10910478128179044, 0.09614389233954453]",0.11802618244125841,0.008106666083172303,"[0.5078398848397683, 0.5017529658931117, 0.5054745462676595, 0.5032675677715819, 0.5061163057179848, 0.49768464999725115, 0.50527953418407, 0.5068269444342199, 0.5030700280486003, 0.5038684505235138, 0.528692566696118, 0.5441819035848515]",0.5095046123298942,0.012708517929742596,"[0.36127532716891514, 0.3607373178286701, 0.3607405528785189, 0.36051000711165293, 0.3612065481002425, 0.35966257668711654, 0.3608691247974068, 0.3610015174506829, 0.36047989426058663, 0.36078132927448, 0.36333200079952027, 0.36619996056004733]",0.3613996797431533,0.0016628270186080957,"[0.8343057176196033, 0.8289381563593933, 0.8298716452742124, 0.8281213535589265, 0.8341890315052509, 0.8208868144690782, 0.8313885647607935, 0.8327887981330222, 0.8274212368728121, 0.82975495915986, 0.8512058066026692, 0.8695855771482088]",0.8348714717886526,0.012490514779797693
46,knn_model,Dreher Doyle 2018,Outter Clusters,"[0.48233087972353705, 0.4781911752074121, 0.4894648328205513, 0.48878924678687574, 0.4889098106875057, 0.4941361551809245, 0.49089091666826445, 0.4893335555680325, 0.489676137779896, 0.4923638004953764, 0.4822490502929091, 0.47798395763292534]",0.48702662657035084,0.005193054573028421,"[0.4701391067695573, 0.46588569971300076, 0.46484701187333444, 0.5014569470713126, 0.4888305912110791, 0.4774659173969616, 0.47842625847706866, 0.4880026795417196, 0.4796859371435779, 0.5093989758001201, 0.4693007971632329, 0.46604675660916783]",0.4799572232308444,0.013877221054971654,"[0.5073126142595978, 0.5018427518427518, 0.5166209668331894, 0.5158646616541354, 0.5277508700175797, 0.5325659541002359, 0.5310062333036509, 0.5281056067726082, 0.5149967850523848, 0.5201300885948189, 0.5061003507701692, 0.5005380476556495]",0.516902910904731,0.010823989242127376,"[0.2823699101298125, 0.2883623999122518, 0.27124978764369445, 0.2716887229951363, 0.19781827046133219, 0.1981849399067942, 0.18757327080890973, 0.19811033221578786, 0.28134282351622486, 0.2677542638754207, 0.2824858757062147, 0.28835833972182673]",0.25127491140778385,0.040045372712747135,"[0.41581220573056926, 0.55795304032391, 0.5680879953519167, 0.483460997036877, 0.4584639855282676, 0.5585315283580787, 0.5643610059718798, 0.5778508039018247, 0.5993714228118829, 0.48729850756145515, 0.4133975502208088, 0.5572039306927775]",0.5201494144575207,0.06234729018791256,"[0.37656903765690375, 0.3739558301865202, 0.3809339168005318, 0.3805324459234609, 0.3810288556182977, 0.3838899196042053, 0.3821584209177134, 0.3812606826539597, 0.38099501930718005, 0.38265221934987076, 0.3752685740133439, 0.37258267536331385]",0.37931896644960844,0.0035562041769951237,"[0.7771295215869312, 0.7626604434072345, 0.8024504084014003, 0.800583430571762, 0.8582263710618436, 0.8691948658109685, 0.8697782963827304, 0.858926487747958, 0.7943990665110852, 0.8117852975495916, 0.7769843128073051, 0.7623507375321938]",0.8120391032809168,0.03960366137310509
47,gaussianNB_model,Dreher Doyle 2018,Outter Clusters,"[0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5486102650247666, 0.5491842955246427, 0.5491842955246427]",0.5487059367747459,0.00021392853648016558,"[0.48593716937250453, 0.4859370790914493, 0.48593705759595995, 0.48593676095820704, 0.4859371177833301, 0.48593728544814707, 0.48593701890407914, 0.4859371263815258, 0.48593697161400257, 0.4859371048860365, 0.48622702400628603, 0.4862269336157925]",0.48598538747144343,0.0001080429991436076,"[0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3371223917782622, 0.3378589263420724, 0.3378589263420724]",0.33724514753889717,0.0002744902254096184,"[0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7291812456263121, 0.7303120828831119, 0.7303120828831119]",0.7293697185024454,0.00042143816294893554,"[0.44267045000080596, 0.442670357536475, 0.4426703733215579, 0.44267020545944946, 0.44267031338144325, 0.44267042932906553, 0.44267035613994554, 0.44267048149514454, 0.4426703585149581, 0.4426703573851015, 0.44205311652934776, 0.4420530237175818]",0.44256748523423967,0.00023005344169365832,"[0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535, 0.5065512400561535]",0.5065512400561535,0.0,"[0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.2526254375729288, 0.25345352376492625, 0.25345352376492625]",0.2527634519382617,0.0003086095027558636
